antecedent,consequent,support,confidence,lift
HUMIDITY_MID + RAIN_LOW + TEMP_HIGH + WIND_MID,O3_HIGH + PM10_MID,0.006564409203171715,0.24634146341463414,2.4870142756545675
HUMIDITY_MID + RAIN_LOW + TEMP_LOW,PM25_HIGH,0.01813336799688028,0.33253873659118,2.4849154935366173
HUMIDITY_LOW + WIND_MID,O3_HIGH + PM10_MID,0.02027817496425322,0.24605678233438485,2.484140192255148
RAIN_LOW + TEMP_MID + WIND_HIGH,O3_MID + PM10_LOW,0.012933835954764071,0.26819407008086255,2.4828122516631477
HUMIDITY_HIGH + RAIN_LOW,NO2_HIGH + PM10_HIGH,0.042311191992720654,0.4434604904632153,2.4802192316492295
HUMIDITY_MID + RAIN_HIGH + TEMP_MID,O3_HIGH + PM10_LOW,0.006304432601065904,0.22453703703703703,2.4782832509697643
HUMIDITY_LOW + RAIN_LOW + TEMP_MID + WIND_HIGH,NO2_MID + PM10_LOW,0.00818926296633303,0.23290203327171904,2.4781678312023994
RADIATION_HIGH + TEMP_MID,O3_MID + PM10_LOW,0.011308982191602755,0.2676923076923077,2.4781671757845043
HUMIDITY_MID + RAIN_LOW + TEMP_LOW + WIND_LOW,PM10_HIGH,0.015013648771610554,0.6176470588235294,2.477996778894087
HUMIDITY_MID + RADIATION_LOW + RAIN_LOW + WIND_LOW,PM10_HIGH,0.006824385805277525,0.6176470588235294,2.477996778894087
RADIATION_LOW + RAIN_HIGH + TEMP_MID + WIND_HIGH,PM10_LOW,0.007669309762121409,0.6742857142857143,2.4778027227131596
HUMIDITY_MID + RAIN_HIGH + TEMP_HIGH,NO2_LOW + PM10_LOW,0.01611854933056025,0.3911671924290221,2.4777679797089065
RADIATION_MID + RAIN_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.019433251007409332,0.44296296296296295,2.477436622373009
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW,PM10_HIGH,0.02684258416742493,0.617339312406577,2.47676210187421
RADIATION_LOW + RAIN_LOW + WIND_LOW,PM10_HIGH,0.030092291693747563,0.6173333333333333,2.4767381138635374
HUMIDITY_HIGH + TEMP_MID + WIND_HIGH,PM25_LOW,0.009294163525282725,0.3657289002557545,2.476718688087605
RADIATION_HIGH + RAIN_LOW + TEMP_MID,NO2_MID + PM10_LOW,0.007214350708436241,0.23270440251572327,2.476064963421105
HUMIDITY_HIGH + RAIN_HIGH + TEMP_MID,PM10_LOW + PM25_LOW,0.019953204211620956,0.2821691176470588,2.475173343282581
RAIN_LOW + WIND_LOW,NO2_HIGH + PM25_HIGH,0.038931496165345116,0.2501043841336117,2.4730758703597364
TEMP_LOW,NO2_HIGH + PM25_HIGH,0.0770830625243728,0.2500527092557453,2.4725649001342527
HUMIDITY_LOW + RADIATION_MID + RAIN_LOW + TEMP_LOW,PM25_HIGH,0.005589496945274925,0.33076923076923076,2.471692756005529
RADIATION_LOW + RAIN_LOW,NO2_HIGH + PM10_HIGH + PM25_HIGH,0.017548420642142206,0.21428571428571427,2.4715142428785604
HUMIDITY_MID + RADIATION_MID + RAIN_LOW + WIND_LOW,PM10_HIGH,0.016053555180033798,0.6159600997506235,2.471228707891289
RADIATION_LOW + RAIN_HIGH + WIND_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.008839204471597556,0.288135593220339,2.469779519380577
HUMIDITY_HIGH + RADIATION_LOW + TEMP_LOW + WIND_LOW,PM10_HIGH,0.032042116209541144,0.6154806491885144,2.4693051547365013
RADIATION_LOW + RAIN_HIGH + TEMP_LOW,O3_LOW + PM10_HIGH,0.012283894449499545,0.3253012048192771,2.4692078625305367
HUMIDITY_MID + TEMP_MID + WIND_HIGH,NO2_LOW + PM25_LOW,0.0055245027947484725,0.2119700748129676,2.4688656858988036
RADIATION_LOW + TEMP_LOW,PM25_HIGH,0.038021578057974785,0.3295774647887324,2.4627872138122564
RADIATION_LOW + RAIN_MID,PM10_HIGH,0.007214350708436241,0.6132596685082873,2.4603945918301195
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + TEMP_MID + WIND_HIGH,PM10_LOW,0.00669439750422462,0.6688311688311688,2.4577588640163275
RADIATION_MID + RAIN_LOW + TEMP_LOW,PM10_HIGH,0.025997660210581048,0.6125574272588055,2.4575772035994734
RADIATION_HIGH + WIND_HIGH,NO2_LOW + PM10_LOW,0.028207461328480437,0.387846291331546,2.456732415984836
RADIATION_MID + RAIN_HIGH,NO2_LOW + PM25_LOW,0.009294163525282725,0.21091445427728614,2.4565706233991857
RADIATION_MID + RAIN_HIGH + TEMP_MID + WIND_HIGH,PM10_LOW,0.008124268815806577,0.6684491978609626,2.456355232454925
RAIN_MID + TEMP_LOW,PM10_HIGH,0.012608865202131808,0.61198738170347,2.4552901838043257
HUMIDITY_HIGH + TEMP_LOW,NO2_HIGH + PM10_HIGH,0.06440920317171454,0.43888396811337466,2.454623312756228
HUMIDITY_LOW + RADIATION_MID + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.005004549590536852,0.2862453531598513,2.4535771608453882
RADIATION_HIGH + RAIN_LOW + TEMP_MID,O3_HIGH + PM10_LOW,0.006889379955803978,0.2222222222222222,2.4527339391040965
HUMIDITY_HIGH + RAIN_LOW + WIND_MID,O3_LOW + PM10_HIGH,0.00545950864422202,0.3230769230769231,2.4523243899662255
RADIATION_LOW + TEMP_LOW,NO2_HIGH + PM10_HIGH,0.050565449109580135,0.4383098591549296,2.4514123929326597
HUMIDITY_HIGH + RAIN_HIGH + TEMP_MID + WIND_HIGH,NO2_LOW + PM10_LOW,0.008904198622124009,0.3870056497175141,2.4514075448965302
HUMIDITY_MID + RAIN_HIGH + TEMP_HIGH + WIND_HIGH,NO2_LOW + PM10_LOW,0.008124268815806577,0.38699690402476783,2.451352147107895
RADIATION_MID + TEMP_MID + WIND_HIGH,NO2_LOW + PM10_LOW,0.010334069933705966,0.38686131386861317,2.4504932792023393
HUMIDITY_HIGH + RAIN_HIGH + WIND_LOW,O3_LOW + PM25_HIGH,0.010854023137917588,0.21973684210526315,2.449906559877956
HUMIDITY_HIGH + RAIN_HIGH + WIND_HIGH,PM10_LOW + PM25_LOW,0.010854023137917588,0.2792642140468227,2.4496916746433377
RADIATION_HIGH + RAIN_LOW + WIND_HIGH,O3_HIGH + PM10_MID,0.01169894709476147,0.24258760107816713,2.4491160303075326
HUMIDITY_MID + TEMP_MID + WIND_HIGH,NO2_LOW + PM10_LOW,0.010074093331600156,0.3865336658354115,2.4484178602485143
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + TEMP_LOW,PM25_HIGH,0.011049005589496945,0.32755298651252407,2.4476591794471565
RADIATION_LOW + RAIN_LOW + TEMP_LOW,PM25_HIGH,0.02203301702846744,0.32753623188405795,2.4475339794891284
RADIATION_MID + RAIN_LOW + TEMP_LOW + WIND_MID,PM10_HIGH,0.009034186923176915,0.6096491228070176,2.4459091013060683
HUMIDITY_LOW + RADIATION_MID + TEMP_LOW,PM25_HIGH,0.00571948524632783,0.3271375464684015,2.444554779000886
RADIATION_LOW + TEMP_LOW + WIND_LOW,PM10_HIGH,0.04068633822955934,0.6089494163424124,2.4431018826191284
HUMIDITY_HIGH + TEMP_MID + WIND_HIGH,NO2_LOW + PM25_LOW,0.005329520343169115,0.20971867007672634,2.4426430414841116
HUMIDITY_LOW + RAIN_LOW + TEMP_HIGH + WIND_HIGH,NO2_LOW + PM25_LOW,0.007344339009489146,0.20964749536178107,2.4418140527148853
HUMIDITY_MID + RADIATION_MID + RAIN_LOW + WIND_LOW,NO2_HIGH + PM25_HIGH,0.006434420902118809,0.24688279301745636,2.4412202142458765
RADIATION_HIGH + TEMP_HIGH + WIND_HIGH,NO2_LOW + PM10_LOW,0.017223449889509943,0.3851744186046512,2.439807988740701
RADIATION_LOW + RAIN_LOW + TEMP_LOW,PM10_HIGH + PM25_HIGH,0.01813336799688028,0.26956521739130435,2.4397237851662403
HUMIDITY_MID + TEMP_LOW + WIND_MID,NO2_HIGH + PM10_HIGH,0.007084362407383336,0.436,2.438493638676845
TEMP_LOW,NO2_HIGH + PM10_HIGH + PM25_HIGH,0.06512413882750552,0.21125869702719796,2.436601433628536
HUMIDITY_MID + TEMP_HIGH + WIND_MID,O3_HIGH + PM10_MID,0.009619134277914988,0.24104234527687296,2.433515435977669
HUMIDITY_MID + RAIN_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH + PM25_HIGH,0.012478876901078902,0.210989010989011,2.433490946834275
HUMIDITY_HIGH + RAIN_LOW + TEMP_LOW + WIND_LOW,PM10_HIGH,0.027687508124268817,0.6059743954480796,2.431166114306168
HUMIDITY_MID + TEMP_LOW + WIND_LOW,PM10_HIGH,0.015988561029507343,0.605911330049261,2.430913096255001
HUMIDITY_LOW + TEMP_MID,O3_MID + PM10_LOW,0.02157805797478227,0.2624505928853755,2.4296418905742403
RAIN_LOW + TEMP_LOW,PM10_HIGH + PM25_HIGH,0.05394514493695567,0.2684346701164295,2.4294916673008147
HUMIDITY_HIGH + TEMP_LOW + WIND_MID,NO2_HIGH + PM25_HIGH,0.006174444300012999,0.2454780361757106,2.427329733033087
HUMIDITY_LOW + RAIN_LOW + TEMP_MID,NO2_MID + PM10_LOW,0.01592356687898089,0.22811918063314712,2.427276426847581
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.007864292213700767,0.4336917562724014,2.4255839193046778
HUMIDITY_MID + RADIATION_LOW + WIND_LOW,PM10_HIGH,0.0075393214610685036,0.6041666666666666,2.4239135158626683
HUMIDITY_MID + RADIATION_LOW,O3_LOW + PM25_HIGH,0.006044455998960093,0.21728971962616822,2.422622917513206
HUMIDITY_HIGH + RAIN_LOW + TEMP_LOW,PM10_HIGH,0.041531262186403226,0.603399433427762,2.4208353801093994
TEMP_HIGH + WIND_HIGH,NO2_LOW + PM25_LOW,0.017418432341089304,0.20775193798449612,2.4197360468050397
RADIATION_MID + TEMP_LOW,PM10_HIGH,0.028402443780059794,0.6027586206896551,2.4182644427460325
RADIATION_LOW + RAIN_HIGH + TEMP_MID,O3_MID + PM10_LOW,0.008059274665280124,0.26105263157894737,2.4167002343403636
HUMIDITY_LOW + RADIATION_HIGH,O3_HIGH + PM10_LOW,0.022682958533731964,0.21880877742946708,2.415058715588078
HUMIDITY_HIGH + RADIATION_MID + RAIN_HIGH,NO2_LOW + PM10_LOW,0.008969192772650462,0.3812154696132597,2.4147308421035873
HUMIDITY_MID + RADIATION_MID + RAIN_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.011243988041076304,0.4314214463840399,2.4128863591656993
RADIATION_MID + RAIN_HIGH + WIND_HIGH,PM10_LOW + PM25_LOW,0.00519953204211621,0.27491408934707906,2.4115325990274563
RADIATION_LOW + RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.008124268815806577,0.43103448275862066,2.4107221198561026
HUMIDITY_MID + RADIATION_HIGH,NO2_LOW + PM25_LOW,0.01163395294423502,0.2069364161849711,2.4102374711748413
RAIN_HIGH + TEMP_MID + WIND_HIGH,PM25_LOW,0.014688678018978291,0.35590551181102364,2.410194632361096
HUMIDITY_LOW + RAIN_LOW + TEMP_MID,O3_MID + PM10_LOW,0.01813336799688028,0.25977653631284914,2.4048867555412135
HUMIDITY_MID + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM10_MID,0.00818926296633303,0.23773584905660378,2.4001337097013815
HUMIDITY_HIGH + RAIN_HIGH + TEMP_MID + WIND_HIGH,PM10_LOW,0.015013648771610554,0.652542372881356,2.397902304550404
RAIN_LOW + TEMP_LOW + WIND_LOW,PM10_HIGH,0.049590536851683346,0.5974941268598277,2.397143320955752
TEMP_LOW,NO2_HIGH + PM10_HIGH,0.13200311971922526,0.4282099936748893,2.394925104573554
RADIATION_MID + RAIN_LOW + WIND_LOW,PM25_HIGH,0.014038736513713766,0.32,2.3912190383681398
HUMIDITY_MID + RADIATION_MID + WIND_LOW,PM10_HIGH + PM25_HIGH,0.0076043156115949565,0.26410835214446954,2.390335944761652
HUMIDITY_MID + WIND_HIGH,O3_HIGH + PM10_LOW,0.01566359027687508,0.21653189577717877,2.3899280835205685
RADIATION_MID + RAIN_LOW + WIND_LOW,PM10_HIGH,0.026127648511633954,0.5955555555555555,2.3893657829929014
RADIATION_MID + TEMP_LOW + WIND_MID,PM10_HIGH,0.009814116729494346,0.5944881889763779,2.3850835138436897
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + WIND_LOW,NO2_HIGH + PM25_HIGH,0.007084362407383336,0.2411504424778761,2.3845377300543715
RADIATION_MID + RAIN_HIGH,NO2_LOW + PM10_LOW,0.016573508384245417,0.37610619469026546,2.3823671928795487
RAIN_LOW + TEMP_LOW + WIND_MID,NO2_HIGH + PM25_HIGH,0.009099181073703366,0.24054982817869416,2.378598750872358
HUMIDITY_MID + TEMP_MID + WIND_HIGH,O3_MID + PM10_LOW,0.00669439750422462,0.256857855361596,2.3778670051705872
RAIN_HIGH + TEMP_MID + WIND_MID,O3_MID + PM10_LOW,0.006759391654751073,0.25679012345679014,2.3772399756354834
RAIN_LOW + WIND_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.04315611594956454,0.27724425887265136,2.376423491373044
HUMIDITY_HIGH + RADIATION_MID + RAIN_HIGH,PM10_LOW + PM25_LOW,0.006369426751592357,0.27071823204419887,2.374726749277106
RADIATION_MID + TEMP_MID,O3_MID + PM10_LOW,0.019628233458988693,0.2561492790500424,2.3713073450444964
HUMIDITY_LOW + RADIATION_HIGH + WIND_HIGH,O3_HIGH + PM10_MID,0.010594046535811776,0.23487031700288186,2.3712038696891997
HUMIDITY_MID + RADIATION_HIGH + RAIN_HIGH,PM10_LOW + PM25_LOW,0.006304432601065904,0.27019498607242337,2.3701368618644847
RAIN_LOW + WIND_LOW,PM10_HIGH + PM25_HIGH,0.04075133238008579,0.2617954070981211,2.369402431536289
RADIATION_LOW + RAIN_HIGH + WIND_LOW,NO2_HIGH + PM25_HIGH,0.007344339009489146,0.23940677966101695,2.367296087316457
RADIATION_HIGH + TEMP_MID,PM10_LOW + PM25_LOW,0.011373976342129208,0.2692307692307692,2.3616788001052536
HUMIDITY_MID + RADIATION_MID + RAIN_HIGH,NO2_LOW + PM10_LOW,0.006759391654751073,0.3727598566308244,2.3611705039612447
HUMIDITY_MID + RAIN_HIGH,NO2_LOW + PM10_LOW,0.028272455479006888,0.37275064267352187,2.361112140047265
HUMIDITY_LOW + RADIATION_HIGH + TEMP_HIGH,O3_HIGH + PM10_LOW,0.01514363707266346,0.21356553620531624,2.3571874749318473
HUMIDITY_HIGH + RADIATION_MID + RAIN_HIGH,PM25_LOW,0.00818926296633303,0.34806629834254144,2.3571074235468057
HUMIDITY_HIGH + RADIATION_LOW,NO2_HIGH + PM25_HIGH,0.028272455479006888,0.23822562979189485,2.3556166709370787
RADIATION_HIGH + WIND_HIGH,O3_HIGH + PM10_MID,0.016963473287404135,0.23324396782841822,2.354784572839923
HUMIDITY_LOW + RADIATION_HIGH + RAIN_LOW + WIND_HIGH,O3_HIGH + PM10_MID,0.008969192772650462,0.23310810810810811,2.353412960204299
HUMIDITY_HIGH + RADIATION_LOW + WIND_MID,O3_LOW + PM25_HIGH,0.005004549590536852,0.21095890410958903,2.352038912050824
RADIATION_MID + WIND_HIGH,O3_MID + PM10_LOW,0.012283894449499545,0.2540322580645161,2.3517089786887158
RADIATION_HIGH + TEMP_MID + WIND_HIGH,PM10_LOW + PM25_LOW,0.006304432601065904,0.26795580110497236,2.3504948436722377
RADIATION_MID + RAIN_HIGH + TEMP_MID,PM25_LOW,0.009229169374756272,0.3463414634146341,2.3454268292682925
HUMIDITY_LOW + TEMP_MID + WIND_HIGH,NO2_MID + PM10_LOW,0.008839204471597556,0.22042139384116693,2.3453689942186684
HUMIDITY_HIGH + RADIATION_MID + RAIN_HIGH + WIND_MID,PM10_LOW,0.0052645261926426625,0.6377952755905512,2.343711036598094
HUMIDITY_MID + RAIN_LOW + TEMP_HIGH,O3_HIGH + PM10_MID,0.015078642922137007,0.23176823176823177,2.339885835948828
RAIN_HIGH + TEMP_MID + WIND_MID,NO2_MID + PM10_LOW,0.005784479396854283,0.21975308641975308,2.3382579444359064
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW,O3_LOW + PM10_HIGH,0.016963473287404135,0.30778301886792453,2.3362355837700477
RADIATION_HIGH + TEMP_MID + WIND_HIGH,PM10_LOW,0.014948654621084103,0.6353591160220995,2.3347588629367144
HUMIDITY_HIGH + RADIATION_MID + TEMP_LOW,PM10_HIGH,0.005329520343169115,0.5815602836879432,2.333216825247117
HUMIDITY_HIGH + RADIATION_LOW + TEMP_MID + WIND_HIGH,PM10_LOW,0.006889379955803978,0.6347305389221557,2.3324490259986357
TEMP_HIGH + WIND_LOW,O3_HIGH + PM10_MID,0.009229169374756272,0.23089430894308943,2.331062885432004
HUMIDITY_MID + RADIATION_MID + RAIN_LOW + WIND_LOW,PM25_HIGH,0.008124268815806577,0.3117206982543641,2.3293514634976424
HUMIDITY_HIGH + RADIATION_MID + RAIN_HIGH + WIND_HIGH,PM10_LOW,0.0053945144936955675,0.6335877862595419,2.328249744301245
RADIATION_MID + WIND_LOW,NO2_HIGH + PM25_HIGH,0.012608865202131808,0.2354368932038835,2.328041156063594
HUMIDITY_MID + RADIATION_MID + WIND_LOW,PM10_HIGH,0.016703496685298323,0.5801354401805869,2.327500360526339
RADIATION_HIGH + TEMP_MID + WIND_HIGH,O3_MID + PM10_LOW,0.005914467697907188,0.2513812154696133,2.327166896038189
HUMIDITY_HIGH + WIND_LOW,PM10_HIGH + PM25_HIGH,0.030352268295853375,0.2568756875687569,2.324876075842879
HUMIDITY_HIGH + RAIN_MID,PM25_HIGH,0.005979461848433641,0.3108108108108108,2.3225522754420274
WIND_LOW,NO2_HIGH + PM10_HIGH + PM25_HIGH,0.04510594046535812,0.2013344937626922,2.3221383216137794
HUMIDITY_LOW + TEMP_MID,NO2_MID + PM10_LOW,0.017938385545300924,0.21818181818181817,2.321539041870992
HUMIDITY_HIGH + RADIATION_LOW + WIND_HIGH,O3_MID + PM10_LOW,0.005329520343169115,0.25076452599388377,2.3214578802297807
WIND_LOW,O3_LOW + PM25_HIGH,0.04660080592746653,0.20800696257615317,2.3191269030410817
HUMIDITY_HIGH + TEMP_MID + WIND_HIGH,NO2_LOW + PM10_LOW,0.009294163525282725,0.3657289002557545,2.316634359545096
RADIATION_LOW + RAIN_HIGH + TEMP_LOW,PM25_HIGH,0.01169894709476147,0.3098106712564544,2.315078673118896
HUMIDITY_HIGH + WIND_LOW,PM25_HIGH,0.036591706746392824,0.3096809680968097,2.314109458541774
HUMIDITY_MID + RADIATION_HIGH,NO2_LOW + PM10_LOW,0.020538151566359027,0.3653179190751445,2.3140310839399643
HUMIDITY_MID + RADIATION_HIGH + TEMP_MID,PM10_LOW,0.008254257116859483,0.6287128712871288,2.3103358580424564
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW,PM25_HIGH,0.017028467437930586,0.3089622641509434,2.308738900547069
RADIATION_MID + TEMP_MID + WIND_MID,O3_MID + PM10_LOW,0.006239438450539451,0.24935064935064935,2.3083688874302593
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.014818666320031197,0.2688679245283019,2.3046250065696117
RAIN_LOW + WIND_LOW,O3_LOW + PM25_HIGH,0.032172104510594046,0.20668058455114824,2.304338749205773
RAIN_HIGH + TEMP_MID + WIND_HIGH,PM10_LOW,0.025867671909528142,0.6267716535433071,2.3032024507803497
RAIN_HIGH + WIND_HIGH,NO2_LOW + PM10_LOW,0.03184713375796178,0.3626943005181347,2.297412312792104
RADIATION_MID + WIND_LOW,PM10_HIGH + PM25_HIGH,0.013583777460028597,0.2536407766990291,2.2955982295830952
RADIATION_LOW + TEMP_MID + WIND_HIGH,PM10_LOW,0.010269075783179513,0.624505928853755,2.29487657543441
HUMIDITY_MID + RADIATION_LOW + RAIN_LOW + TEMP_LOW,PM25_HIGH,0.005069543741063305,0.3070866141732283,2.294722994496984
RADIATION_MID + TEMP_MID + WIND_MID,NO2_MID + PM10_LOW,0.0053945144936955675,0.21558441558441557,2.2939016723249086
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + TEMP_MID,O3_MID + PM10_LOW,0.006824385805277525,0.24764150943396226,2.292546488658811
RAIN_HIGH + WIND_HIGH,PM10_LOW + PM25_LOW,0.022942935135837776,0.2612879348630644,2.292004655531989
HUMIDITY_LOW + RADIATION_HIGH + RAIN_LOW,O3_HIGH + PM10_LOW,0.01936825685688288,0.2075208913649025,2.290470899957238
WIND_LOW,NO2_HIGH + PM25_HIGH,0.051865332120109194,0.23150565709312446,2.289168406192039
RAIN_LOW + TEMP_LOW,PM25_HIGH,0.06154946054855063,0.30627425614489,2.2886526007990664
HUMIDITY_HIGH + RADIATION_MID + TEMP_MID,PM10_LOW + PM25_LOW,0.005914467697907188,0.2607449856733524,2.2872419324801596
RADIATION_MID + RAIN_HIGH + TEMP_MID,PM10_LOW,0.016573508384245417,0.6219512195121951,2.285488766041231
TEMP_LOW + WIND_MID,NO2_HIGH + O3_LOW + PM10_HIGH,0.014818666320031197,0.26635514018691586,2.283086455106344
HUMIDITY_LOW + RADIATION_HIGH + TEMP_MID,PM10_LOW + PM25_LOW,0.007084362407383336,0.26014319809069214,2.2819630819973713
RADIATION_HIGH + TEMP_MID,PM25_LOW,0.014233718965293124,0.33692307692307694,2.281645449620802
RAIN_HIGH + TEMP_MID,PM10_LOW + PM25_LOW,0.030937215650591446,0.259825327510917,2.279174737219481
HUMIDITY_HIGH + RAIN_HIGH + WIND_HIGH,NO2_MID + PM10_LOW,0.008319251267385936,0.2140468227424749,2.27754108901502
HUMIDITY_MID + RADIATION_MID + WIND_LOW,NO2_HIGH + PM25_HIGH,0.006629403353698167,0.23024830699774265,2.276735508655057
RAIN_HIGH + TEMP_HIGH,NO2_LOW + PM10_LOW,0.02859742623163915,0.35918367346938773,2.275174969123096
HUMIDITY_HIGH + TEMP_MID + WIND_HIGH,PM10_LOW,0.015728584427401535,0.618925831202046,2.27437134914609
RADIATION_LOW + TEMP_LOW,PM10_HIGH + PM25_HIGH,0.02898739113479787,0.2512676056338028,2.2741196354598174
RAIN_LOW + WIND_LOW,O3_LOW + PM10_HIGH,0.04660080592746653,0.29937369519832985,2.272404378056982
RAIN_HIGH + TEMP_LOW,O3_LOW + PM10_HIGH,0.021253087222150007,0.2991765782250686,2.2709081561770623
HUMIDITY_MID + RADIATION_HIGH + WIND_HIGH,O3_HIGH + PM10_MID,0.0055245027947484725,0.22486772486772486,2.270219694760377
RAIN_LOW + TEMP_LOW + WIND_MID,NO2_HIGH + PM10_HIGH,0.015338619524242819,0.4054982817869416,2.2679013317244214
HUMIDITY_LOW + RADIATION_HIGH + TEMP_MID,PM25_LOW,0.009099181073703366,0.3341288782816229,2.26272311674342
HUMIDITY_HIGH + RADIATION_LOW + TEMP_LOW + WIND_MID,NO2_HIGH + PM10_HIGH,0.006044455998960093,0.4043478260869565,2.2614669764354467
RADIATION_HIGH + TEMP_MID,NO2_LOW + PM10_LOW,0.015078642922137007,0.3569230769230769,2.260855686100643
HUMIDITY_MID + RAIN_LOW + WIND_LOW,NO2_HIGH + PM25_HIGH,0.013518783309502146,0.22857142857142856,2.2601542416452443
HUMIDITY_MID + TEMP_HIGH,O3_HIGH + PM10_LOW,0.023527882490575847,0.20463538722442057,2.2586227172417037
HUMIDITY_MID + TEMP_LOW,PM10_HIGH + PM25_HIGH,0.017028467437930586,0.24952380952380954,2.258337254901961
HUMIDITY_MID + RAIN_HIGH + TEMP_MID,PM10_LOW + PM25_LOW,0.007214350708436241,0.2569444444444444,2.253903775497276
HUMIDITY_LOW + RADIATION_HIGH + TEMP_MID + WIND_HIGH,NO2_LOW + PM10_LOW,0.005849473547380735,0.35573122529644274,2.253306147554989
TEMP_LOW + WIND_LOW,PM10_HIGH,0.06629403353698167,0.5610561056105611,2.250954169732488
HUMIDITY_LOW + RADIATION_HIGH + TEMP_MID + WIND_HIGH,PM25_LOW,0.00545950864422202,0.33201581027667987,2.248413405333185
RAIN_HIGH + TEMP_MID,NO2_MID + PM10_LOW,0.025152736253737165,0.21124454148471616,2.2477237311783145
HUMIDITY_MID + RAIN_LOW + TEMP_LOW,PM10_HIGH,0.030547250747432732,0.5601907032181168,2.2474821798471827
RAIN_HIGH + TEMP_HIGH + WIND_HIGH,NO2_LOW + PM10_LOW,0.012023917847393735,0.3544061302681992,2.244912606136893
RADIATION_HIGH + TEMP_MID + WIND_HIGH,PM25_LOW,0.007799298063174314,0.3314917127071823,2.2448642129017196
HUMIDITY_MID + RADIATION_HIGH + RAIN_HIGH,PM25_LOW,0.0077343039126478615,0.33147632311977715,2.2447599945074344
RADIATION_LOW + TEMP_LOW + WIND_MID,NO2_HIGH + PM25_HIGH,0.0052645261926426625,0.226890756302521,2.2435354604566764
HUMIDITY_MID + RADIATION_MID + WIND_LOW,PM25_HIGH,0.008644222020018199,0.3002257336343115,2.2434546564825237
RAIN_HIGH + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.01858832705056545,0.2616651418115279,2.242885722513743
RADIATION_HIGH + TEMP_MID,NO2_MID + PM10_LOW,0.008904198622124009,0.21076923076923076,2.2426662410894775
RADIATION_MID + RAIN_LOW + TEMP_HIGH + WIND_LOW,PM10_HIGH,0.0052645261926426625,0.5586206896551724,2.2411832936204648
WIND_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.05855972962433381,0.26138671308384104,2.240499146243999
TEMP_MID + WIND_HIGH,PM10_LOW + PM25_LOW,0.02339789418952294,0.2553191489361702,2.2396467648414564
RAIN_LOW + TEMP_LOW + WIND_MID,NO2_HIGH + O3_LOW + PM10_HIGH,0.009879110880020798,0.2611683848797251,2.2386277268854875
HUMIDITY_MID + RAIN_LOW + WIND_LOW,PM10_HIGH + PM25_HIGH,0.01462368386845184,0.24725274725274726,2.2377828054298643
HUMIDITY_HIGH,O3_LOW + PM25_HIGH,0.05556999870011699,0.2007042253521127,2.2377066748315984
HUMIDITY_LOW + RADIATION_HIGH + TEMP_MID + WIND_HIGH,PM10_LOW,0.010009099181073703,0.6086956521739131,2.236778434284172
RADIATION_LOW + RAIN_LOW,PM25_HIGH,0.024502794748472636,0.2992063492063492,2.2358372456964
HUMIDITY_MID + RADIATION_MID + WIND_LOW,NO2_HIGH + PM10_HIGH,0.011503964643182114,0.39954853273137697,2.2346251270828668
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW + WIND_LOW,PM10_HIGH + PM25_HIGH,0.006434420902118809,0.24688279301745636,2.2344345019803433
RADIATION_HIGH + RAIN_LOW + TEMP_MID,O3_MID + PM10_LOW,0.0074743273105420515,0.24109014675052412,2.231897110651964
HUMIDITY_HIGH + TEMP_MID,NO2_MID + PM10_LOW,0.02105810477057065,0.20970873786407768,2.231382185876002
HUMIDITY_MID + RAIN_HIGH + TEMP_MID,O3_MID + PM10_LOW,0.006759391654751073,0.24074074074074073,2.2286624771582653
HUMIDITY_MID + TEMP_LOW,PM25_HIGH,0.02034316911477967,0.2980952380952381,2.2275344018131777
HUMIDITY_LOW + RAIN_HIGH,NO2_LOW + PM10_LOW,0.00669439750422462,0.3515358361774744,2.2267313196486707
RADIATION_MID + RAIN_HIGH + TEMP_MID + WIND_MID,PM10_LOW,0.005589496945274925,0.6056338028169014,2.2255270337093016
RAIN_HIGH + TEMP_LOW + WIND_LOW,PM10_HIGH + PM25_HIGH,0.006759391654751073,0.24528301886792453,2.219955604883463
